0625	0003	0,3
1236	0015	1,2
0734	0001	0,8
0169	0035	47,7
1112	0037	330
0866	0020	0,
0848	0015	2,4
0327	0044	8,6
0257	0029	17
1244	0037	100
0586	0037	15,
1022	0033	6
0097	0006	0,
0539	0008	0,6
0592	0039	0,9
0429	0009	0
0565	0004	4,68
1121	0036	570
0558	0009	120
0751	0011	0
0568	0001	12,7
0760	0037	2,8
0362	0032	11,
0072	0138	0,9
0811	0038	0,71
0469	0006	0,
0346	0002	4,4
0309	0044	30
0910	0138	0,6
0547	0014	0
0406	0008	0
0981	0009	17
0322	0040	0,50
0469	0004	0,011
1122	0029	10
1164	0040	0,21
0118	0001	0
0388	0012	0,
0106	0014	0,
1240	0037	245
0255	0044	1,1
0309	0016	67,2
0264	0032	1,4
1004	0024	0,073
0984	0013	2,1
1125	0138	0,1
0274	0023	0,065
0351	0011	9,0
0257	0003	10,5
0490	0013	0,
0955	0038	0
1112	0033	23
0362	0028	0,299
0257	0137	1,8
1122	0028	0,15
1010	0010	15,6
0699	0038	10,0
0438	0013	0,3
0509	0035	27,1
0649	0036	17,
1072	0041	2,15
0421	0020	0,
0406	0014	33,4
0950	0008	0
1170	0034	8,8
0079	0005	0,2
1099	0020	0,07
0515	0003	8,7
1112	0038	1,1
0317	0001	2,7
0346	0038	1,38
0807	0035	8,0
0642	0015	1,1
0143	0011	0,6
0252	0037	159,
0464	0024	0,100
0910	0009	0
0461	0016	99,9
0910	0038	0,3
1029	0020	0
1122	0040	0,19
0684	0138	0,9
0752	0005	0,62
0100	0138	0,02
0965	0040	0,045
1215	0024	3
0203	0011	4,7
0284	0017	108,
0910	0013	1
0257	0138	0,1
0315	0009	0
1228	0033	10
0474	0009	0
0451	0003	0,4
0254	0138	0,1
0777	0015	0,2
0102	0012	0,
0130	0016	88,5
0388	0038	0,
0277	0004	3,7
0396	0004	7,50
0354	0035	18,
0699	0032	0,
1087	0015	1
0421	0039	3,0
0955	0033	15,1
0421	0012	0,
0606	0036	203,
0770	0024	0,
0180	0016	89,7
0547	0005	2,1
0318	0004	1,6
0118	0033	1,15
1133	0012	0,3
0362	0009	0
0421	0137	13,5
0837	0016	10,7
0851	0015	1,0
0684	0016	46,1
1171	0003	0,1
0254	0012	17,3
0770	0016	0,1
0059	0004	0,18
0419	0013	0,8
0837	0031	0
0130	0035	0,
0354	0017	5,5
1190	0004	4,8
1121	0024	0,30
0436	0137	1,3
0154	0011	0
0124	0036	4,
1104	0005	2
0230	0015	1,2
0765	0040	0,02
1110	0016	73,6
1169	0038	3,0
0185	0037	81,
0079	0013	0,
0179	0041	7,1
1164	0036	500
0820	0038	0,03
0966	0032	0
1126	0009	72
0471	0033	14,3
0683	0032	0,
1188	0029	15,2
0536	0002	13,9
0770	0012	99,9
0111	0010	3,9
0135	0021	4,9
0461	0035	1,
0001	0015	1,3
1169	0011	4,7
0230	0038	1,15
0509	0021	0,66
1228	0016	56,2
